landmark_id,name,supercategory,location,latitude,longitude,category
49406,Madison Centre,building,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.606500000000004,122.331,http://commons.wikimedia.org/wiki/Category:Madison_Centre
49444,Maryhill Museum of Art,art museum,"Maryhill,Klickitat County,Washington,Pacific Northwest,Washington,Pacific States Region",45.67777777777778,120.86333333333333,http://commons.wikimedia.org/wiki/Category:Maryhill_Museum_of_Art
49476,Snake River,river,"Washington,Idaho,Oregon,Wyoming,United States",46.186099999999996,119.029,http://commons.wikimedia.org/wiki/Category:Snake_River
49500,Tipsoo Lake,lake,"Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region",46.8691,121.517,http://commons.wikimedia.org/wiki/Category:Tipsoo_Lake
49667,Cowlitz Glacier,glacier,"Washington,Pacific Northwest,Washington,Pacific States Region",46.830600000000004,121.717,http://commons.wikimedia.org/wiki/Category:Cowlitz_Glacier
49700,Rainier Tower,skyscraper,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.609,122.33399999999999,http://commons.wikimedia.org/wiki/Category:Rainier_Tower
50141,Immanuel Lutheran Church (Seattle),church building,"South Lake Union,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.620691666666666,122.33216666666667,http://commons.wikimedia.org/wiki/Category:Immanuel_Lutheran_Church_(Seattle)
50242,Roos Field,construction,"Eastern Washington University,Cheney,Spokane County,Washington,Pacific Northwest,Washington,Pacific States Region",47.4928,117.588,http://commons.wikimedia.org/wiki/Category:Roos_Field
50707,Lacamas Lake,lake,"Washington,Clark County,United States",45.61656666666667,122.42529444444445,http://commons.wikimedia.org/wiki/Category:Lacamas_Lake
50763,Conconully State Park,Washington state park,"Washington,Pacific Northwest,Washington,Pacific States Region",48.555099999999996,119.755,http://commons.wikimedia.org/wiki/Category:Conconully_State_Park
50836,Mount Fremont Fire Lookout,fire lookout tower,"Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region",46.934025,121.67556666666667,http://commons.wikimedia.org/wiki/Category:Mount_Fremont_Fire_Lookout
51163,Tilikum Place,park,"Washington,Pacific Northwest,Washington,Pacific States Region",47.6184,122.347,http://commons.wikimedia.org/wiki/Category:Tilikum_Place
51171,Pilot Island,lake island,"Washington,Door County,Wisconsin",45.285,86.9197,http://commons.wikimedia.org/wiki/Category:Pilot_Island
51278,970 Denny,apartment building,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.619125000000004,122.33760555555556,http://commons.wikimedia.org/wiki/Category:970_Denny
51411,Unicorn Peak,mountain,"Lewis County,Washington,Pacific Northwest,Washington,Pacific States Region",46.745,121.7,http://commons.wikimedia.org/wiki/Category:Unicorn_Peak
51596,Town Hall Seattle,community center (1999),"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.6089,122.33,http://commons.wikimedia.org/wiki/Category:Town_Hall_Seattle
51691,Seattle Aquarium,public aquarium,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.6077,122.34299999999999,http://commons.wikimedia.org/wiki/Category:Seattle_Aquarium
51822,"Leschi, Seattle, Washington",neighborhood,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.60027777777778,122.29277777777777,"http://commons.wikimedia.org/wiki/Category:Leschi,_Seattle,_Washington"
51901,Little Tahoma,mountain,"Washington,Pacific Northwest,Washington,Pacific States Region",46.8496,121.712,http://commons.wikimedia.org/wiki/Category:Little_Tahoma
52103,"Eunice Lake (Pierce County, Washington)",lake,"Washington,Pierce County,United States",46.95538055555556,121.8779861111111,"http://commons.wikimedia.org/wiki/Category:Eunice_Lake_(Pierce_County,_Washington)"
52112,George Washington Inn,human-made geographic feature,"Washington,Pacific Northwest,Washington,Pacific States Region",48.112700000000004,123.256,http://commons.wikimedia.org/wiki/Category:George_Washington_Inn
52167,Cushman Dam No. 1,dam,"Mason County,Washington,Pacific Northwest,Washington,Pacific States Region",47.4225,123.22277777777778,http://commons.wikimedia.org/wiki/Category:Cushman_Dam_No._1
52597,Yale Lake,reservoir,"Washington,Pacific Northwest,Washington,Pacific States Region",45.964200000000005,122.332,http://commons.wikimedia.org/wiki/Category:Yale_Lake
52990,Seattle Center,urban park,"Uptown,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.6225,122.35249999999999,http://commons.wikimedia.org/wiki/Category:Seattle_Center
53187,F5 Tower,building,"Washington,Pacific Northwest,Washington,Pacific States Region",47.6053,122.331,http://commons.wikimedia.org/wiki/Category:F5_Tower
53249,Monroe Street Bridge,deck arch bridge,"Spokane,Spokane County,Washington,Pacific Northwest,Washington,Pacific States Region",47.6605,117.427,http://commons.wikimedia.org/wiki/Category:Monroe_Street_Bridge
53403,Spokane Arena,arena,"Spokane,Spokane County,Washington,Pacific Northwest,Washington,Pacific States Region",47.666222222222224,117.42277777777778,http://commons.wikimedia.org/wiki/Category:Spokane_Arena
53457,Evans Creek Preserve,nature park,"Sammamish,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.642,122.04599999999999,http://commons.wikimedia.org/wiki/Category:Evans_Creek_Preserve
53545,Austin A. Bell Building,office building,"Washington,Pacific Northwest,Washington,Pacific States Region",47.614200000000004,122.34599999999999,http://commons.wikimedia.org/wiki/Category:Austin_A._Bell_Building
53647,Lincoln Park (Seattle),park,"Washington,Pacific Northwest,Washington,Pacific States Region",47.531416666666665,122.39522222222223,http://commons.wikimedia.org/wiki/Category:Lincoln_Park_(Seattle)
54408,West Seattle Bridge,road bridge,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.571111111111115,122.35,http://commons.wikimedia.org/wiki/Category:West_Seattle_Bridge
54420,Burke-Gilman Trail,park,"King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.69555555555555,122.27805555555555,http://commons.wikimedia.org/wiki/Category:Burke-Gilman_Trail
54575,Hanford B Reactor,nuclear reactor,"Hanford Site,Benton County,Washington,Pacific Northwest,Washington,Pacific States Region",46.63027777777778,119.64722222222223,http://commons.wikimedia.org/wiki/Category:Hanford_B_Reactor
54741,The Gorge Amphitheatre,open-air theatre,"Washington,Pacific Northwest,Washington,Pacific States Region",47.101,119.995,http://commons.wikimedia.org/wiki/Category:The_Gorge_Amphitheatre
55105,Matia Island,island,"San Juan County,Washington,Pacific Northwest,Washington,Pacific States Region",48.746772222222226,122.83768611111111,http://commons.wikimedia.org/wiki/Category:Matia_Island
55385,Denny Park,urban park,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.619166666666665,122.34027777777777,http://commons.wikimedia.org/wiki/Category:Denny_Park
55452,Olympic Flight Museum,museum,"Olympia,Thurston County,Washington,Pacific Northwest,Washington,Pacific States Region",46.9758,122.89800000000001,http://commons.wikimedia.org/wiki/Category:Olympic_Flight_Museum
56025,Juniper Dunes Wilderness,US Wilderness Area,"Washington,Pacific Northwest,Washington,Pacific States Region",46.3917,118.856,http://commons.wikimedia.org/wiki/Category:Juniper_Dunes_Wilderness
56112,Alder Dam,dam,"Washington,Pacific Northwest,Washington,Pacific States Region",46.8015,122.31,http://commons.wikimedia.org/wiki/Category:Alder_Dam
56162,"Cirrus (skyscraper, Seattle)",skyscraper,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.61651666666667,122.3374,"http://commons.wikimedia.org/wiki/Category:Cirrus_(skyscraper,_Seattle)"
56743,Rockport State Park (Washington),Washington state park,"Skagit County,Washington,Pacific Northwest,Washington,Pacific States Region",48.4882,121.615,http://commons.wikimedia.org/wiki/Category:Rockport_State_Park_(Washington)
57550,Butterworth Building,office building,"Washington,Pacific Northwest,Washington,Pacific States Region",47.6105,122.342,http://commons.wikimedia.org/wiki/Category:Butterworth_Building
57685,Henry M. Jackson Wilderness,US Wilderness Area,"Washington,Snohomish County,King County,Chelan County,United States",47.9714,121.342,http://commons.wikimedia.org/wiki/Category:Henry_M._Jackson_Wilderness
57786,Louis and Ellen Olson House,house,"Enumclaw,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.20533888888889,121.99245833333333,http://commons.wikimedia.org/wiki/Category:Louis_and_Ellen_Olson_House
57805,Willapa National Wildlife Refuge,National Wildlife Refuge,"Pacific County,Washington,Pacific Northwest,Washington,Pacific States Region",46.4417,123.967,http://commons.wikimedia.org/wiki/Category:Willapa_National_Wildlife_Refuge
57846,Tracy House,single-family detached home,"Normandy Park,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.4313,122.351,http://commons.wikimedia.org/wiki/Category:Tracy_House
57853,Amazon Tower II,skyscraper,"Denny Regrade,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.61586666666667,122.33985,http://commons.wikimedia.org/wiki/Category:Amazon_Tower_II
58390,Olympic Mountains,mountain system,"Washington,Pacific Northwest,Washington,Pacific States Region",47.833333333333336,123.83333333333333,http://commons.wikimedia.org/wiki/Category:Olympic_Mountains
58934,Harvard Belmont Landmark District,neighborhood,"Capitol Hill,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.625,122.325,http://commons.wikimedia.org/wiki/Category:Harvard_Belmont_Landmark_District
59071,"Mount Olympus, Washington",mountain,"Jefferson County,Washington,Pacific Northwest,Washington,Pacific States Region",47.80130555555555,123.71083333333334,"http://commons.wikimedia.org/wiki/Category:Mount_Olympus,_Washington"
59400,Elliott Bay,bay,"Washington,Pacific Northwest,Washington,Pacific States Region",47.603,122.37299999999999,http://commons.wikimedia.org/wiki/Category:Elliott_Bay
59437,Mount Baker-Snoqualmie National Forest,United States National Forest,"Washington,Pacific Northwest,Washington,Pacific States Region",47.766,121.378,http://commons.wikimedia.org/wiki/Category:Mount_Baker-Snoqualmie_National_Forest
59546,Gas Works Park,urban park,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.646,122.335,http://commons.wikimedia.org/wiki/Category:Gas_Works_Park
60530,Cutts Island State Park,Washington state park,"Cutts Island,Washington,Pierce County,United States",47.32092777777778,122.68763333333334,http://commons.wikimedia.org/wiki/Category:Cutts_Island_State_Park
60560,Crocodile Cafe,bar,"Belltown,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.6135,122.344,http://commons.wikimedia.org/wiki/Category:Crocodile_Cafe
60716,Sacagawea Heritage Trail,trail,"Tri-Cities,Benton County,Washington,Pacific Northwest,Washington,Pacific States Region",,,http://commons.wikimedia.org/wiki/Category:Sacagawea_Heritage_Trail
60752,New Dungeness Lighthouse,lighthouse,"Clallam County,Washington,Pacific Northwest,Washington,Pacific States Region",48.18222222222222,123.10472222222222,http://commons.wikimedia.org/wiki/Category:New_Dungeness_Lighthouse
61328,Wolf Trap National Park for the Performing Arts,National Park System unit,"Washington metropolitan area,Virginia",38.936899999999994,77.2619,http://commons.wikimedia.org/wiki/Category:Wolf_Trap_National_Park_for_the_Performing_Arts
61846,Bothell Pioneer Cemetery,cemetery,"King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.7589,122.194,http://commons.wikimedia.org/wiki/Category:Bothell_Pioneer_Cemetery
62197,William Ross Rust House,house,"Tacoma,Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region",47.2665,122.461,http://commons.wikimedia.org/wiki/Category:William_Ross_Rust_House
63142,Tsubaki Grand Shrine of America,construction,"Granite Falls,Snohomish County,Washington,Pacific Northwest,Washington,Pacific States Region",48.078786111111114,121.99152222222223,http://commons.wikimedia.org/wiki/Category:Tsubaki_Grand_Shrine_of_America
63598,Kiggins Theatre,movie theater,"Vancouver,Clark County,Washington,Pacific Northwest,Washington,Pacific States Region",45.6293,122.671,http://commons.wikimedia.org/wiki/Category:Kiggins_Theatre
63657,Point Robinson,point,"King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.38805555555555,122.37416666666665,http://commons.wikimedia.org/wiki/Category:Point_Robinson
64373,Rosebush House,single-family detached home,"Washington,Pacific Northwest,Washington,Pacific States Region",47.6875,117.28399999999999,http://commons.wikimedia.org/wiki/Category:Rosebush_House
64490,Fountain of Time,sculpture,"Washington Park,Cook County,Illinois",41.78675,87.60775,http://commons.wikimedia.org/wiki/Category:Fountain_of_Time
64600,Ocean City State Park,Washington state park,"Grays Harbor County,Washington,Pacific Northwest,Washington,Pacific States Region",47.0326,124.164,http://commons.wikimedia.org/wiki/Category:Ocean_City_State_Park
65054,"Gum wall, Seattle, Washington",wall,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.6081,122.33999999999999,"http://commons.wikimedia.org/wiki/Category:Gum_wall,_Seattle,_Washington"
65320,Columbia River Washington Temple,sacred architecture,"Washington,Pacific Northwest,Washington,Pacific States Region",46.2267,119.275,http://commons.wikimedia.org/wiki/Category:Columbia_River_Washington_Temple
65448,Camano Island,island,"Possession Sound,Island County,Washington,Pacific Northwest,Washington,Pacific States Region",48.18233333333333,122.50444444444445,http://commons.wikimedia.org/wiki/Category:Camano_Island
65769,Mount Constitution,mountain,"Washington,Pacific Northwest,Washington,Pacific States Region",48.6776,122.831,http://commons.wikimedia.org/wiki/Category:Mount_Constitution
65780,Dry Falls,waterfall,"Grant County,Washington,Pacific Northwest,Washington,Pacific States Region",47.605725,119.35364444444444,http://commons.wikimedia.org/wiki/Category:Dry_Falls
65921,Bumping Lake,reservoir,"Washington,Pacific Northwest,Washington,Pacific States Region",46.8513,121.319,http://commons.wikimedia.org/wiki/Category:Bumping_Lake
65969,Washington Square Arch,triumphal arch,"Washington Square Park,Greenwich Village,Manhattan,New York City,New York",40.731236111111116,73.99710277777778,http://commons.wikimedia.org/wiki/Category:Washington_Square_Arch
66014,Hewitt Avenue Historic District,historic district,"Washington,Pacific Northwest,Washington,Pacific States Region",47.9792,122.205,http://commons.wikimedia.org/wiki/Category:Hewitt_Avenue_Historic_District
66536,Schmitz Park,park,"West Seattle,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.57472222222223,122.40083333333334,http://commons.wikimedia.org/wiki/Category:Schmitz_Park
66711,Thornton Lakes,group of lakes,"Whatcom County,Washington,Pacific Northwest,Washington,Pacific States Region",48.687799999999996,121.332,http://commons.wikimedia.org/wiki/Category:Thornton_Lakes
66731,Helios (building),residential tower,"Washington,Pacific Northwest,Washington,Pacific States Region",47.612500000000004,122.33805555555556,http://commons.wikimedia.org/wiki/Category:Helios_(building)
67026,Grand Coulee,protected area,"Washington,Pacific States Region",47.62,119.30799999999999,http://commons.wikimedia.org/wiki/Category:Grand_Coulee
67231,"Westward (ship, 1924)",geographical object,"Washington,Pacific Northwest,Washington,Pacific States Region",47.6281,122.33399999999999,"http://commons.wikimedia.org/wiki/Category:Westward_(ship,_1924)"
67531,Shilshole Bay,bay,"King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.67808333333333,122.41978611111112,http://commons.wikimedia.org/wiki/Category:Shilshole_Bay
67535,Cape Disappointment Lighthouse,lighthouse,"Pacific County,Washington,Pacific Northwest,Washington,Pacific States Region",46.275555555555556,124.05166666666666,http://commons.wikimedia.org/wiki/Category:Cape_Disappointment_Lighthouse
67804,"Bigelow neighborhood, Olympia, Washington",historic district,"Olympia,Thurston County,Washington,Pacific Northwest,Washington,Pacific States Region",47.0503,122.89,"http://commons.wikimedia.org/wiki/Category:Bigelow_neighborhood,_Olympia,_Washington"
68308,Hanford Site,architectural structure,"Benton County,Washington,Pacific Northwest,Washington,Pacific States Region",46.6475,119.59861111111111,http://commons.wikimedia.org/wiki/Category:Hanford_Site
68549,Smith Tower (Seattle),skyscraper,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.601925,122.33173055555555,"http://commons.wikimedia.org/wiki/Category:Smith_Tower,_Seattle"
69470,"Kalakala (ship, 1926)",ferry ship,"Pierce County,Washington,Pacific Northwest,Washington,Pacific States Region",47.275,122.38600000000001,"http://commons.wikimedia.org/wiki/Category:Kalakala_(ship,_1926)"
69588,South Whidbey State Park,Washington state park,"Whidbey Island,Puget Sound,Washington,Pacific Northwest,Washington,Pacific States Region",48.056799999999996,122.594,http://commons.wikimedia.org/wiki/Category:South_Whidbey_State_Park
69898,Beacon Food Forest,park,"Washington,Pacific Northwest,Washington,Pacific States Region",47.5692,122.313,http://commons.wikimedia.org/wiki/Category:Beacon_Food_Forest
70045,"Lake Crescent (Olympic National Park, Washington)",lake,"Olympic Peninsula,Washington,Clallam County,United States",48.059574999999995,123.82910277777778,"http://commons.wikimedia.org/wiki/Category:Lake_Crescent_(Olympic_National_Park,_Washington)"
70154,Theodor Jacobsen Observatory,astronomical observatory,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.660399999999996,122.309,http://commons.wikimedia.org/wiki/Category:Theodor_Jacobsen_Observatory
71003,"Pioneer Square, Seattle, Washington",historic district,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.60166666666667,122.33194444444445,"http://commons.wikimedia.org/wiki/Category:Pioneer_Square,_Seattle,_Washington"
71163,Emmons Glacier,glacier,"Washington,Pacific Northwest,Washington,Pacific States Region",46.8622,121.717,http://commons.wikimedia.org/wiki/Category:Emmons_Glacier
71276,Plummer Peak,mountain,"Washington,Lewis County,United States",46.7666,121.733,http://commons.wikimedia.org/wiki/Category:Plummer_Peak
71593,Chanctonbury Ring,mountain,"Chanctonbury Hill,Washington,Wiston,United Kingdom",50.8969,0.38139999999999996,http://commons.wikimedia.org/wiki/Category:Chanctonbury_Ring
71674,The Needles (North Cascades),ridge,"Okanogan County,Washington,Pacific Northwest,Washington,Pacific States Region",48.598333333333336,120.65111111111112,http://commons.wikimedia.org/wiki/Category:The_Needles_(Washington)
71904,"Madrona, Seattle, Washington",neighborhood,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.60938888888889,122.29108333333333,"http://commons.wikimedia.org/wiki/Category:Madrona,_Seattle,_Washington"
71927,"Maury Island, Washington",tied island,"King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.37694444444445,122.42972222222222,"http://commons.wikimedia.org/wiki/Category:Maury_Island,_Washington"
72242,Manito Park,botanical garden,"Spokane,Spokane County,Washington,Pacific Northwest,Washington,Pacific States Region",47.6357,117.412,http://commons.wikimedia.org/wiki/Category:Manito_Park
72244,Iron Horse State Park,Washington state park,"Washington,Pacific Northwest,Washington,Pacific States Region",46.905,120.1945,http://commons.wikimedia.org/wiki/Category:Iron_Horse_State_Park
73057,Olallie State Park,Washington state park,"Washington,King County,United States",47.43722222222222,121.65305555555557,http://commons.wikimedia.org/wiki/Category:Olallie_State_Park
73108,Nutty Narrows Bridge,squirrel bridge,"Washington,Pacific Northwest,Washington,Pacific States Region",46.14138888888889,122.94055555555556,http://commons.wikimedia.org/wiki/Category:Nutty_Narrows_Bridge
73133,Troy Laundry Building,building,"Washington,Pacific Northwest,Washington,Pacific States Region",47.6211,122.33399999999999,http://commons.wikimedia.org/wiki/Category:Troy_Laundry_Building
73808,Blue Bridge (Washington),through arch bridge,"Kennewick,Benton County,Washington,Pacific Northwest,Washington,Pacific States Region",46.225,119.13583333333334,http://commons.wikimedia.org/wiki/Category:Blue_Bridge_(Washington)
73861,Olympic Sculpture Park,sculpture garden,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.61638888888889,122.3536111111111,http://commons.wikimedia.org/wiki/Category:Olympic_Sculpture_Park
75085,Soap Lake,meromictic lake,"Washington,Pacific Northwest,Washington,Pacific States Region",47.405,119.497,http://commons.wikimedia.org/wiki/Category:Soap_Lake
75303,Kaniksu National Forest,United States National Forest,"Idaho,Montana,Washington,United States",48.317,116.152,http://commons.wikimedia.org/wiki/Category:Kaniksu_National_Forest
75582,Joshua Sears Building (Kirkland),building,"Washington,Pacific Northwest,Washington,Pacific States Region",47.6808,122.209,http://commons.wikimedia.org/wiki/Category:Joshua_Sears_Building_(Kirkland)
76602,Washington Park Arboretum,botanical garden,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.637,122.29599999999999,http://commons.wikimedia.org/wiki/Category:Washington_Park_Arboretum
76751,Larrabee State Park,Washington state park,"Whatcom County,Washington,Pacific Northwest,Washington,Pacific States Region",48.6575,122.479,http://commons.wikimedia.org/wiki/Category:Larrabee_State_Park
76857,Commencement Bay,bay,"Washington,Pacific Northwest,Washington,Pacific States Region",47.289699999999996,122.458,http://commons.wikimedia.org/wiki/Category:Commencement_Bay
77324,"Cascade, Seattle, Washington",neighborhood,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.62444444444444,122.33444444444444,"http://commons.wikimedia.org/wiki/Category:Cascade,_Seattle,_Washington"
77821,Concrete Heritage Museum,local museum,"Concrete,Skagit County,Washington,Pacific Northwest,Washington,Pacific States Region",48.538333333333334,121.74571388888889,http://commons.wikimedia.org/wiki/Category:Concrete_Heritage_Museum
77989,Prefontaine Fountain,fountain,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.60194444444445,122.33083333333333,http://commons.wikimedia.org/wiki/Category:Prefontaine_Fountain
78091,Westin Building,skyscraper,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.6143,122.339,http://commons.wikimedia.org/wiki/Category:Westin_Building
78306,Liberty Bay,bay,"Kitsap County,Washington,United States",47.725294444444444,122.64845000000001,http://commons.wikimedia.org/wiki/Category:Liberty_Bay
78451,Fremont Troll,sculpture,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.650955555555555,122.34728055555556,http://commons.wikimedia.org/wiki/Category:Fremont_Troll
78529,Lake Wanapum,reservoir,"Washington,Chelan County,Douglas County,Grant County,Kittitas County,United States",46.8731,119.97200000000001,http://commons.wikimedia.org/wiki/Category:Lake_Wanapum
78559,Ebright Creek Park,park,"Washington,Pacific Northwest,Washington,Pacific States Region",47.5978,122.059,http://commons.wikimedia.org/wiki/Category:Ebright_Creek_Park
78601,Cedar River Trail,rail trail,"Washington,Pacific Northwest,Washington,Pacific States Region",47.4803,122.199,http://commons.wikimedia.org/wiki/Category:Cedar_River_Trail
78640,Quartermaster Harbor,harbor,"King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.3793,122.462,http://commons.wikimedia.org/wiki/Category:Quartermaster_Harbor
78707,Grimes Covered Bridge,covered bridge,"Washington Township,Greene County,Pennsylvania",39.95444444444445,80.15972222222223,http://commons.wikimedia.org/wiki/Category:Grimes_Covered_Bridge
78774,Shaw Island (Washington),unincorporated community,"San Juan County,Washington,Pacific Northwest,Washington,Pacific States Region",48.5732,122.9573,"http://commons.wikimedia.org/wiki/Category:Shaw_Island,_Washington"
79556,Crawford State Park,Washington state park,"Pend Oreille County,Washington,Pacific Northwest,Washington,Pacific States Region",48.995200000000004,117.36968888888889,http://commons.wikimedia.org/wiki/Category:Crawford_State_Park
79949,Lake Quinault Lodge,lodge,"Quinault,Grays Harbor County,Washington,Pacific Northwest,Washington,Pacific States Region",47.46693611111111,123.84826666666666,http://commons.wikimedia.org/wiki/Category:Lake_Quinault_Lodge
80621,Diobsud Buttes,mountain,"Skagit County,Washington,Pacific Northwest,Washington,Pacific States Region",48.619011111111114,121.47708055555556,http://commons.wikimedia.org/wiki/Category:Diobsud_Buttes
80650,Mount Shuksan,mountain,"Washington,Pacific Northwest,Washington,Pacific States Region",48.8316,121.603,http://commons.wikimedia.org/wiki/Category:Mount_Shuksan
80800,Hulda Klager Lilac Gardens,botanical garden,"Washington,Pacific Northwest,Washington,Pacific States Region",45.8972,122.753,http://commons.wikimedia.org/wiki/Category:Hulda_Klager_Lilac_Gardens
81125,Bastyr University,university,"Kenmore,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.7304,122.253,http://commons.wikimedia.org/wiki/Category:Bastyr_University
81354,Madison Park (Seattle park),park,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.6353,122.277,"http://commons.wikimedia.org/wiki/Category:Madison_Park_(Seattle,_Washington)"
81774,Washington Old Hall,house museum,"Washington,Sunderland,Tyne and Wear,North East England,England",54.902699999999996,1.516438888888889,http://commons.wikimedia.org/wiki/Category:Washington_Old_Hall
81877,Billy Frank Jr. Nisqually National Wildlife Refuge,National Wildlife Refuge,"Thurston County,Pierce County,Washington,United States",47.07277777777778,122.71305555555556,http://commons.wikimedia.org/wiki/Category:Billy_Frank_Jr._Nisqually_National_Wildlife_Refuge
82265,"International District, Seattle, Washington",historic district,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.597500000000004,122.32083333333333,"http://commons.wikimedia.org/wiki/Category:International_District,_Seattle,_Washington"
82275,Quinault Museum,museum,"Taholah,Grays Harbor County,Washington,Pacific Northwest,Washington,Pacific States Region",47.34161111111111,124.28819444444444,http://commons.wikimedia.org/wiki/Category:Quinault_Museum
82387,Mount Formidable,mountain,"Washington,Pacific Northwest,Washington,Pacific States Region",48.416399999999996,121.067,http://commons.wikimedia.org/wiki/Category:Mount_Formidable
82410,The Triple Door,venue,"Washington,Pacific Northwest,Washington,Pacific States Region",47.6086,122.338,http://commons.wikimedia.org/wiki/Category:The_Triple_Door
83062,Downtown Seattle Transit Tunnel,railway tunnel,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.599000000000004,122.328,http://commons.wikimedia.org/wiki/Category:Downtown_Seattle_Transit_Tunnel
83243,Stanwood (Amtrak station),railway station,"Stanwood,Snohomish County,Washington,Pacific Northwest,Washington,Pacific States Region",48.2426,122.35,http://commons.wikimedia.org/wiki/Category:Stanwood_(Amtrak_station)
83269,Carbon River,river,"Washington,Pacific Northwest,Washington,Pacific States Region",47.1306,122.233,http://commons.wikimedia.org/wiki/Category:Carbon_River
83436,Narada Falls,waterfall,"Mount Rainier National Park,Lewis County,Washington,Pacific Northwest,Washington,Pacific States Region",46.775,121.746,http://commons.wikimedia.org/wiki/Category:Narada_Falls
83491,Lake Quinault,lake,"Olympic Peninsula,Quinault Reservation,Grays Harbor County,Washington,United States",47.47637777777778,123.87016388888888,http://commons.wikimedia.org/wiki/Category:Lake_Quinault
84530,Blessed Sacrament Church (Seattle),church building,"Washington,Pacific Northwest,Washington,Pacific States Region",47.6667,122.317,http://commons.wikimedia.org/wiki/Category:Blessed_Sacrament_Church_(Seattle)
84978,"Saint James Cathedral, Seattle",Catholic cathedral,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.6077,122.326,"http://commons.wikimedia.org/wiki/Category:Saint_James_Cathedral,_Seattle"
85188,Olympic Discovery Trail,path,"Washington,Pacific Northwest,Washington,Pacific States Region",,,http://commons.wikimedia.org/wiki/Category:Olympic_Discovery_Trail
85395,Fourth and Blanchard Building,building,"Washington,Pacific Northwest,Washington,Pacific States Region",47.6144,122.342,http://commons.wikimedia.org/wiki/Category:Fourth_and_Blanchard_Building
85439,Beer Sheva Park (Seattle),park,"Rainier Beach,Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.5244,122.263,http://commons.wikimedia.org/wiki/Category:Beer_Sheva_Park_(Seattle)
85634,Ruby Beach,beach,"Jefferson County,Washington,Pacific Northwest,Washington,Pacific States Region",47.71083333333333,124.41555555555556,http://commons.wikimedia.org/wiki/Category:Ruby_Beach
86092,Columbia Center (Seattle),skyscraper,"Seattle,King County,Washington,Pacific Northwest,Washington,Pacific States Region",47.604525,122.33053888888888,http://commons.wikimedia.org/wiki/Category:Columbia_Center_(Seattle)
86281,Washington State Capitol,capitol building,"Olympia,Thurston County,Washington,Pacific Northwest,Washington,Pacific States Region",47.03583333333333,122.905,http://commons.wikimedia.org/wiki/Category:Washington_State_Capitol
86300,Canoe Island,island,"San Juan County,Washington,Pacific Northwest,Washington,Pacific States Region",48.558055555555555,122.92611111111111,http://commons.wikimedia.org/wiki/Category:Canoe_Island
